1646668801	2	2	66668	66668992
1646669101	1	1	66668	66668992
1646669401	1	1	66668	66668992
1646669701	1	1	66668	66668992
1646670001	1	1	66668	66668992
1646670301	1	1	66668	66668992
1646670601	1	1	66668	66668992
1646670901	1	1	66668	66668992
1646671201	1	1	66668	66668992
1646671502	1	1	66668	66668992
1646671801	1	1	66668	66668992
1646672101	1	1	66668	66668992
1646672401	1	1	66668	66668992
1646672701	1	1	66668	66668992
1646673001	1	1	66668	66668992
1646673302	1	1	66668	66668992
1646673601	1	1	66668	66668992
1646673901	1	1	66668	66668992
1646674201	1	1	66668	66668992
1646674501	1	1	66668	66668992
1646674801	1	1	66668	66668992
1646675101	1	1	66668	66668992
1646675401	1	1	66668	66668992
1646675701	1	1	66668	66668992
1646676001	1	1	66668	66668992
1646676301	1	1	66668	66668992
1646676601	1	1	66668	66668992
1646676901	1	1	66668	66668992
1646677201	1	1	66668	66668992
1646677501	1	1	66668	66668992
1646677801	1	1	66668	66668992
1646678101	1	1	66668	66668992
1646678401	1	1	66668	66668992
1646678701	1	1	66668	66668992
1646679001	1	1	66668	66668992
1646679301	1	1	66668	66668992
1646679601	1	1	66668	66668992
1646679901	1	1	66668	66668992
1646680201	1	1	66668	66668992
1646680501	1	1	66668	66668992
1646680801	1	1	66668	66668992
1646681101	1	1	66668	66668992
1646681401	1	1	66668	66668992
1646681701	1	1	66668	66668992
1646682001	1	1	66668	66668992
1646682301	1	1	66668	66668992
1646682601	1	1	66668	66668992
1646682901	1	1	66668	66668992
1646683202	1	1	66668	66668992
1646683501	1	1	66668	66668992
1646683801	1	1	66668	66668992
1646684101	1	1	66668	66668992
1646684401	1	1	66668	66668992
1646684701	1	1	66668	66668992
1646685001	1	1	66668	66668992
1646685301	1	1	66668	66668992
1646685601	1	1	66668	66668992
1646685901	1	1	66668	66668992
1646686202	1	1	66668	66668992
1646686501	1	1	66668	66668992
1646686801	1	1	66668	66668992
1646687101	1	1	66668	66668992
1646687401	1	1	66668	66668992
1646687701	1	1	66668	66668992
1646688001	1	1	66668	66668992
1646688301	1	1	66668	66668992
1646688601	1	1	66668	66668992
1646688901	1	1	66668	66668992
1646689201	1	1	66668	66668992
1646689501	1	1	66668	66668992
1646689801	1	1	66668	66668992
1646690101	1	1	66668	66668992
1646690402	1	1	66668	66668992
