1644854401	0	0	66668	66668992
1644854701	0	0	66668	66668992
1644855001	0	0	66668	66668992
1644855301	0	0	66668	66668992
1644855601	0	0	66668	66668992
1644855901	0	0	66668	66668992
1644856201	0	0	66668	66668992
1644856502	0	0	66668	66668992
1644856801	0	0	66668	66668992
1644857101	0	0	66668	66668992
1644857401	0	0	66668	66668992
1644857701	0	0	66668	66668992
1644858001	0	0	66668	66668992
1644858301	0	0	66668	66668992
1644858601	0	0	66668	66668992
1644858901	0	0	66668	66668992
1644859201	0	0	66668	66668992
1644859501	0	0	66668	66668992
1644859801	0	0	66668	66668992
1644860101	0	0	66668	66668992
1644860401	0	0	66668	66668992
1644860701	0	0	66668	66668992
1644861001	0	0	66668	66668992
1644861301	0	0	66668	66668992
1644861601	0	0	66668	66668992
1644861901	0	0	66668	66668992
1644862201	0	0	66668	66668992
1644862501	0	0	66668	66668992
1644862802	0	0	66668	66668992
1644863101	0	0	66668	66668992
1644863401	0	0	66668	66668992
1644863701	0	0	66668	66668992
1644864002	0	0	66668	66668992
1644864301	0	0	66668	66668992
1644864601	0	0	66668	66668992
1644864901	0	0	66668	66668992
1644865201	0	0	66668	66668992
1644865501	0	0	66668	66668992
1644865801	0	0	66668	66668992
1644866101	0	0	66668	66668992
1644866401	0	0	66668	66668992
1644866701	0	0	66668	66668992
1644867001	0	0	66668	66668992
1644867302	0	0	66668	66668992
1644867601	0	0	66668	66668992
1644867901	0	0	66668	66668992
1644868201	0	0	66668	66668992
1644868501	0	0	66668	66668992
1644868801	0	0	66668	66668992
1644869101	0	0	66668	66668992
1644869401	0	0	66668	66668992
1644869701	0	0	66668	66668992
1644870001	0	0	66668	66668992
1644870301	0	0	66668	66668992
1644870601	0	0	66668	66668992
1644870902	0	0	66668	66668992
1644871202	0	0	66668	66668992
1644871501	0	0	66668	66668992
1644871801	0	0	66668	66668992
1644872101	0	0	66668	66668992
1644872401	0	0	66668	66668992
1644872701	0	0	66668	66668992
1644873001	0	0	66668	66668992
1644873301	0	0	66668	66668992
1644873601	0	0	66668	66668992
1644873901	0	0	66668	66668992
1644874201	0	0	66668	66668992
1644874501	0	0	66668	66668992
1644874801	0	0	66668	66668992
1644875102	0	0	66668	66668992
1644875401	0	0	66668	66668992
1644875701	0	0	66668	66668992
1644876001	0	0	66668	66668992
1644876301	0	0	66668	66668992
1644876601	0	0	66668	66668992
1644876901	0	0	66668	66668992
1644877201	0	0	66668	66668992
1644877501	0	0	66668	66668992
1644877801	0	0	66668	66668992
1644878102	0	0	66668	66668992
1644878401	0	0	66668	66668992
1644878701	0	0	66668	66668992
1644879001	0	0	66668	66668992
1644879301	0	0	66668	66668992
1644879601	0	0	66668	66668992
1644879901	0	0	66668	66668992
1644880201	0	0	66668	66668992
1644880501	0	0	66668	66668992
1644880801	0	0	66668	66668992
1644881101	0	0	66668	66668992
1644881401	0	0	66668	66668992
1644881702	0	0	66668	66668992
1644882001	0	0	66668	66668992
1644882301	0	0	66668	66668992
1644882601	0	0	66668	66668992
1644882901	0	0	66668	66668992
1644883201	0	0	66668	66668992
1644883502	0	0	66668	66668992
1644883801	0	0	66668	66668992
1644884101	0	0	66668	66668992
1644884401	0	0	66668	66668992
1644884701	0	0	66668	66668992
1644885001	0	0	66668	66668992
1644885302	0	0	66668	66668992
1644885601	0	0	66668	66668992
1644885901	0	0	66668	66668992
1644886202	0	0	66668	66668992
1644886501	0	0	66668	66668992
1644886801	0	0	66668	66668992
1644887101	0	0	66668	66668992
1644887401	0	0	66668	66668992
1644887701	0	0	66668	66668992
1644888001	0	0	66668	66668992
1644888301	0	0	66668	66668992
1644888601	0	0	66668	66668992
1644888901	0	0	66668	66668992
1644889201	0	0	66668	66668992
1644889502	1	1	66668	66668992
1644889801	2	2	66668	66668992
1644890101	2	2	66668	66668992
1644890401	3	3	66668	66668992
1644890701	3	3	66668	66668992
1644891001	3	3	66668	66668992
1644891301	3	3	66668	66668992
1644891601	3	3	66668	66668992
1644891901	3	3	66668	66668992
1644892201	3	3	66668	66668992
1644892502	3	3	66668	66668992
1644892801	3	3	66668	66668992
1644893101	3	3	66668	66668992
1644893401	3	3	66668	66668992
1644893701	3	3	66668	66668992
1644894001	3	3	66668	66668992
1644894302	4	4	66668	66668992
1644894601	4	4	66668	66668992
1644894901	3	3	66668	66668992
1644895202	3	3	66668	66668992
1644895501	3	3	66668	66668992
1644895801	3	3	66668	66668992
1644896101	3	3	66668	66668992
1644896401	5	5	66668	66668992
1644896701	5	5	66668	66668992
1644897001	5	5	66668	66668992
1644897301	5	5	66668	66668992
1644897601	5	5	66668	66668992
1644897901	5	5	66668	66668992
1644898201	6	6	66668	66668992
1644898501	5	5	66668	66668992
1644898801	5	5	66668	66668992
1644899101	5	5	66668	66668992
1644899401	4	4	66668	66668992
1644899701	4	4	66668	66668992
1644900001	4	4	66668	66668992
1644900301	4	4	66668	66668992
1644900601	4	4	66668	66668992
1644900901	4	4	66668	66668992
1644901201	3	3	66668	66668992
1644901501	3	3	66668	66668992
1644901801	3	3	66668	66668992
1644902101	3	3	66668	66668992
1644902401	3	3	66668	66668992
1644902701	3	3	66668	66668992
1644903001	3	3	66668	66668992
1644903301	3	3	66668	66668992
1644903601	3	3	66668	66668992
1644903901	3	3	66668	66668992
1644904201	2	2	66668	66668992
1644904501	2	2	66668	66668992
1644904801	1	1	66668	66668992
1644905101	3	3	66668	66668992
1644905401	2	2	66668	66668992
1644905701	4	4	66668	66668992
1644906001	3	3	66668	66668992
1644906301	3	3	66668	66668992
1644906601	2	2	66668	66668992
1644906902	3	3	66668	66668992
1644907201	3	3	66668	66668992
1644907501	3	3	66668	66668992
1644907801	3	3	66668	66668992
1644908101	3	3	66668	66668992
1644908401	4	4	66668	66668992
1644908701	4	4	66668	66668992
1644909001	4	4	66668	66668992
1644909301	4	4	66668	66668992
1644909601	4	4	66668	66668992
1644909901	3	3	66668	66668992
1644910201	3	3	66668	66668992
1644910501	3	3	66668	66668992
1644910801	3	3	66668	66668992
1644911102	3	3	66668	66668992
1644911401	3	3	66668	66668992
1644911701	3	3	66668	66668992
1644912001	3	3	66668	66668992
1644912301	4	4	66668	66668992
1644912601	4	4	66668	66668992
1644912901	4	4	66668	66668992
1644913201	4	4	66668	66668992
