1000000000001211312	1534	180.90.161.7	1657038109	1211312	66668	666689901	com.arkgames.rodbr	android	1657037966706-1454784437477791750
1000000000000019124	1535	60.247.92.114	1657070814	19124	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000131167	1536	60.247.92.114	1657071017	131167	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000131166	1537	60.247.92.114	1657071310	131166	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000001271188	1538	218.19.112.247	1657071686	1271188	66668	666689901	com.arkgames.rodbr	android	1657071604421-6739208594656937544
1000000000750505123	1539	218.19.112.247	1657072259	750505123	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000002099070527	1540	218.19.112.247	1657072296	2099070527	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000131165	1541	60.247.92.114	1657072867	131165	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000400241	1542	218.19.112.247	1657073535	400241	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000002099070528	1543	218.19.112.247	1657073545	2099070528	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000020200095	1544	218.19.112.247	1657073992	20200095	66668	666689901	com.smsy.kl	android	
1000000000000050822	1545	218.19.112.247	1657074169	50822	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000002099070529	1546	218.19.112.247	1657074325	2099070529	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000020200010	1548	218.19.112.247	1657074666	20200010	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000760601	1549	218.19.112.247	1657075285	760601	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000010000031	1550	60.247.92.114	1657075305	10000031	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000007606010	1552	218.19.112.247	1657075721	7606010	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000400243	1553	218.19.112.247	1657075832	400243	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000002099070530	1554	218.19.112.247	1657075839	2099070530	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000600106	1555	218.19.112.247	1657075839	600106	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000103083101	1556	218.19.112.247	1657075946	103083101	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000198901	1557	60.247.92.114	1657076017	198901	66668	666689901	com.smsy.kl	android	
1000000000020200097	1558	218.19.112.247	1657076685	20200097	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000760611	1559	218.19.112.247	1657076855	760611	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000002099070531	1560	218.19.112.247	1657076962	2099070531	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000202207061	1561	218.19.112.247	1657077627	202207061	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000103083102	1562	218.19.112.247	1657077968	103083102	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000002099070532	1563	218.19.112.247	1657078091	2099070532	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000103083103	1564	218.19.112.247	1657078183	103083103	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000600107	1565	218.19.112.247	1657078189	600107	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000103083104	1566	218.19.112.247	1657078258	103083104	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000010000032	1567	60.247.92.114	1657078287	10000032	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000050823	1568	218.19.112.247	1657078393	50823	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000020200098	1569	218.19.112.247	1657078549	20200098	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000760612	1570	218.19.112.247	1657078601	760612	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000131161	1571	60.247.92.114	1657078966	131161	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000600108	1572	218.19.112.247	1657078977	600108	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000600109	1573	218.19.112.247	1657079173	600109	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000445526	1574	60.247.92.114	1657079267	445526	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000103083105	1581	218.19.112.247	1657079370	103083105	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000760630	1586	218.19.112.247	1657079661	760630	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000050824	1587	218.19.112.247	1657079812	50824	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000010000033	1588	60.247.92.114	1657080007	10000033	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000010000034	1589	60.247.92.114	1657081453	10000034	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000776601	1590	218.19.112.247	1657085627	776601	66668	666689901	com.smsy.kl	android	
1000000002099070540	1591	218.19.112.247	1657087397	2099070540	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000019125	1592	60.247.92.114	1657088275	19125	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000002099070541	1593	218.19.112.247	1657089568	2099070541	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000054678654	1594	60.247.92.114	1657090736	54678654	66668	666689901	com.smsy.kl	android	
1000000000103083114	1595	218.19.112.247	1657091850	103083114	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000001234561	1596	60.247.92.114	1657092454	1234561	66668	666689901	com.smsy.kl	android	
1000000000000131162	1597	60.247.92.114	1657095131	131162	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000869621222	1598	218.19.112.247	1657096469	869621222	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000020220706	1599	218.19.112.247	1657099238	20220706	66668	666689901	com.smsy.kl	android	
1000000000020202020	1600	218.19.112.247	1657099424	20202020	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000050825	1601	218.19.112.247	1657099468	50825	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000002077070621	1602	218.19.112.247	1657099859	2077070621	66668	666689901	com.smsy.kl	android	
1000000002077070622	1603	218.19.112.247	1657099963	2077070622	66668	666689901	com.smsy.kl	android	
1000000000000760631	1604	218.19.112.247	1657100300	760631	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000600110	1605	218.19.112.247	1657100378	600110	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000760633	1606	218.19.112.247	1657100575	760633	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000400245	1607	218.19.112.247	1657102127	400245	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000600111	1608	218.19.112.247	1657102212	600111	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000020202021	1609	218.19.112.247	1657102751	20202021	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000600112	1610	218.19.112.247	1657103114	600112	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000400246	1611	218.19.112.247	1657103168	400246	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000001111111	1612	60.247.92.114	1657103206	1111111	66668	666689901	com.smsy.kl	android	
1000000000000600113	1613	218.19.112.247	1657103365	600113	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000400247	1614	218.19.112.247	1657103623	400247	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000019990311	1617	60.247.92.114	1657104275	19990311	66668	666689901	com.smsy.kl	android	
1000000000000103456	1618	219.135.150.194	1657104580	103456	66668	666689901	com.smsy.kl	android	
1000000000020202022	1620	218.19.112.247	1657107125	20202022	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000103083214	1621	218.19.112.247	1657107592	103083214	66668	666689901	com.heroesofchaos.koramgame.na	android	
1000000000000400251	1622	218.19.112.247	1657108674	400251	66668	666689901	com.heroesofchaos.koramgame.na	android	
