1000000000004944982	397	4944982	113.108.187.154	1661737808	66668	666689902	com.arkgames.rodus	android	1661737369439-6203950967277656643
1000000000004944982	397	4944982	113.108.187.154	1661738742	66668	666689902	com.arkgames.rodus	android	1661737369439-6203950967277656643
1000000000012345601	271	012345601	113.108.187.154	1661739400	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000004944983	398	4944983	113.108.187.154	1661740031	66668	666689902	com.arkgames.rodus	android	1661737369439-6203950967277656643
1000000000007240580	399	7240580	113.108.187.154	1661740351	66668	666689902	com.arkgames.rodus	android	1661740202874-3095710097459724316
1000000000012345602	270	012345602	113.108.187.154	1661740667	66668	666689902	com.arkgames.rodus	android	1661740363715-8748569943435644166
1000000000007240580	399	7240580	113.108.187.154	1661740714	66668	666689902	com.arkgames.rodus	android	1661740202874-3095710097459724316
1000000000049444982	400	49444982	113.108.187.154	1661742438	66668	666689902	com.arkgames.rod	android	1661741790448-1637965906493655627
1000000000004944982	397	4944982	113.108.187.154	1661742573	66668	666689902	com.arkgames.rod	android	1661741790448-1637965906493655627
1000000000012345602	270	012345602	113.108.187.154	1661743272	66668	666689902	com.arkgames.rodus	android	1661740363715-8748569943435644166
1000000000005905714	401	5905714	113.108.187.154	1661743876	66668	666689902	com.arkgames.rodus	android	1661742443092-3820704253399968052
1000000000004944983	398	4944983	113.108.187.154	1661744153	66668	666689902	com.arkgames.rodus	android	1661742443092-3820704253399968052
1000000000008282801	393	8282801	113.108.187.154	1661751269	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008282801	393	8282801	113.108.187.154	1661751602	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008282802	394	8282802	113.108.187.154	1661751833	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008282802	394	8282802	113.108.187.154	1661752577	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008392901	402	8392901	113.108.187.154	1661753332	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000082882801	403	82882801	113.108.187.154	1661754294	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008282801	393	8282801	113.108.187.154	1661754341	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008282802	394	8282802	113.108.187.154	1661754391	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008282802	394	8282802	113.108.187.154	1661754648	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000012345602	270	012345602	113.108.187.154	1661755616	66668	666689902	com.arkgames.rodus	android	1661740363715-8748569943435644166
1000000000008282802	394	8282802	113.108.187.154	1661755947	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000002099082905	404	2099082905	113.108.187.154	1661756145	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000004944983	398	4944983	113.108.187.154	1661756327	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000004944983	398	4944983	113.108.187.154	1661757128	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008282801	393	8282801	113.108.187.154	1661759714	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000002088082702	390	2088082702	113.108.187.154	1661760966	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008282801	393	8282801	113.108.187.154	1661761852	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008292903	405	8292903	113.108.187.154	1661762070	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008292903	405	8292903	113.108.187.154	1661764320	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000004944982	397	4944982	60.247.92.114	1661764880	66668	666689902	com.arkgames.rodus	android	1661764626669-2857125591540797886
1000000000000400495	377	400495	113.108.187.154	1661765120	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000000400500	406	400500	113.108.187.154	1661765271	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008292903	405	8292903	113.108.187.154	1661765566	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008292903	405	8292903	113.108.187.154	1661766237	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008292903	405	8292903	113.108.187.154	1661766648	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000008292903	405	8292903	113.108.187.154	1661767079	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000004944982	397	4944982	60.247.92.114	1661767696	66668	666689902	com.arkgames.rod	android	1661480108473-1095476351335421466
