1000000000001356020	1999	1356020	113.108.187.154	1660527485	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000012345601	37	12345601	113.108.187.154	1660527849	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660528209	66668	4390901	com.arkgames.rod	android	1660288544684-1948090085267081605
1000000000000808011	3080	808011	113.108.187.154	1660528276	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660528458	66668	4390901	com.arkgames.rod	android	1660528366044-1670157544214702290
1000000000000400594	3229	400594	113.108.187.154	1660528541	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000010001	2698	10001	113.108.187.154	1660528594	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660528819	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660528873	66668	4390901	com.arkgames.rod	android	1660528366044-1670157544214702290
1000000000000400595	3230	400595	113.108.187.154	1660528952	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660529039	66668	4390901	com.arkgames.rod	android	1660528955839-3081086715672632745
1000000000000131133	677	131133	60.247.92.114	1660529159	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000019090	3157	19090	60.247.92.114	1660529174	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000002099081125	3218	2099081125	113.108.187.154	1660529293	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660529301	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660529364	66668	4390901	com.arkgames.rod	android	1660528955839-3081086715672632745
1000000000010000002	97	10000002	60.247.92.114	1660529383	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660529440	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001356020	1999	1356020	113.108.187.154	1660529510	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400595	3230	400595	113.108.187.154	1660529521	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660529596	66668	4390901	com.arkgames.rod	android	1660529445347-5672902726279617542
1000000000001356020	1999	1356020	113.108.187.154	1660529651	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000002099081125	3218	2099081125	113.108.187.154	1660529670	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660529916	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000002022009	3222	2022009	113.108.187.154	1660530025	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001356020	1999	1356020	113.108.187.154	1660530211	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838401	3186	1030838401	113.108.187.154	1660530299	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000990102701	2706	990102701	113.108.187.154	1660530363	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400595	3230	400595	113.108.187.154	1660530438	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838401	3186	1030838401	113.108.187.154	1660530518	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838401	3186	1030838401	113.108.187.154	1660530600	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660530872	66668	4390901	com.arkgames.rod	android	1660529445347-5672902726279617542
1000000000000400595	3230	400595	113.108.187.154	1660530893	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000010000002	97	10000002	60.247.92.114	1660531130	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400595	3230	400595	113.108.187.154	1660531188	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400595	3230	400595	113.108.187.154	1660531939	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000012345601	37	12345601	113.108.187.154	1660531958	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000990102701	2706	990102701	113.108.187.154	1660532197	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660532321	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000010000002	97	10000002	60.247.92.114	1660532537	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000002099081501	3234	2099081501	113.108.187.154	1660532684	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838101	2632	1030838101	113.108.187.154	1660532826	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660532874	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000004444076	3228	4444076	113.108.187.154	1660533091	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400596	3235	400596	113.108.187.154	1660533412	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000010000002	97	10000002	60.247.92.114	1660533469	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660533828	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000008151501	3236	8151501	113.108.187.154	1660533882	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400597	3237	400597	113.108.187.154	1660534112	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660534150	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131134	680	131134	60.247.92.114	1660534254	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838101	2632	1030838101	113.108.187.154	1660534259	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660534444	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660534760	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000008151502	3238	8151502	113.108.187.154	1660534899	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660535254	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660535881	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000005639532	3239	5639532	60.247.92.114	1660536229	66668	4390901	com.arkgames.rod	android	1660536115349-5610757625560635310
1000000001030838101	2632	1030838101	113.108.187.154	1660536388	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838101	2632	1030838101	113.108.187.154	1660538046	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660541924	66668	4390901	com.arkgames.rod	android	1660529445347-5672902726279617542
1000000000008151503	3240	8151503	113.108.187.154	1660542275	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001278296	3017	1278296	60.247.92.114	1660543355	66668	4390901	com.arkgames.rod	android	1659606850802-3971107965450228870
1000000000000131133	677	131133	60.247.92.114	1660543390	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000010000002	97	10000002	60.247.92.114	1660543622	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001188864	785	1188864	60.247.92.114	1660544065	66668	4390901	com.arkgames.rod	android	1659339844768-3892919160938925876
1000000000000131133	677	131133	60.247.92.114	1660544092	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000010000002	97	10000002	60.247.92.114	1660544481	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000008108102	3241	8108102	113.108.187.154	1660545153	66668	4390901	com.arkgames.rod	android	1660287877587-130085028521257074
1000000000001188864	785	1188864	60.247.92.114	1660545239	66668	4390901	com.arkgames.rod	android	1659339844768-3892919160938925876
1000000000000131133	677	131133	60.247.92.114	1660545392	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000808012	3081	808012	113.108.187.154	1660545403	66668	4390901	com.arkgames.rod	android	1660287877587-130085028521257074
1000000000000131133	677	131133	60.247.92.114	1660546067	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000008151504	3242	8151504	113.108.187.154	1660546384	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001275228	2531	1275228	60.247.92.114	1660546917	66668	4390901	com.arkgames.rod	android	1660216341883-2243144174336857226
1000000000000808011	3080	808011	113.108.187.154	1660546921	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000004444077	3243	4444077	113.108.187.154	1660547501	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660547753	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000009999025	2845	9999025	113.108.187.154	1660548159	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000002022626991	2519	2022626991	113.108.187.154	1660548327	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000010000003	218	10000003	60.247.92.114	1660548583	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000990102701	2706	990102701	113.108.187.154	1660548753	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400598	3244	400598	113.108.187.154	1660549412	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400599	3245	400599	113.108.187.154	1660549485	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660549651	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000990102701	2706	990102701	113.108.187.154	1660549899	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000808011	3080	808011	113.108.187.154	1660550084	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660550118	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660550389	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000808011	3080	808011	113.108.187.154	1660550847	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660550875	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000019090	3157	19090	60.247.92.114	1660551369	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660551950	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660551965	66668	4390901	com.arkgames.rod	android	1660529445347-5672902726279617542
1000000000010000001	7	10000001	60.247.92.114	1660552196	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660552319	66668	4390901	com.arkgames.rod	android	1660529445347-5672902726279617542
1000000000010000001	7	10000001	60.247.92.114	1660552417	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000012345601	37	12345601	113.108.187.154	1660552606	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000019090	3157	19090	60.247.92.114	1660552738	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000990102700	2701	990102700	113.108.187.154	1660552742	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000400599	3245	400599	113.108.187.154	1660553129	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000004444078	3246	4444078	113.108.187.154	1660553287	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001356020	1999	1356020	113.108.187.154	1660553484	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660553511	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660553747	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000002022009	3222	2022009	113.108.187.154	1660554352	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838101	2632	1030838101	113.108.187.154	1660554448	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660554479	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660554769	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000019090	3157	19090	60.247.92.114	1660555060	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660555193	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000004444079	3247	4444079	113.108.187.154	1660555271	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660555332	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660555499	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838402	3231	1030838402	113.108.187.154	1660555609	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838501	3248	1030838501	113.108.187.154	1660555725	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000019090	3157	19090	60.247.92.114	1660555833	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000808011	3080	808011	113.108.187.154	1660555897	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660555945	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660556154	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660556367	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660556801	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838403	3232	1030838403	113.108.187.154	1660556886	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000012345601	37	12345601	113.108.187.154	1660556968	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000011110001	3249	11110001	60.247.92.114	1660557109	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660557111	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660557237	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838403	3232	1030838403	113.108.187.154	1660557391	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660557710	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131134	680	131134	60.247.92.114	1660557906	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660558151	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660558403	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660558557	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660558574	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838502	3250	1030838502	113.108.187.154	1660558805	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838503	3251	1030838503	113.108.187.154	1660559048	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131134	680	131134	60.247.92.114	1660559127	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838504	3252	1030838504	113.108.187.154	1660559193	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660559378	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838505	3253	1030838505	113.108.187.154	1660559383	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660559618	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000012345601	37	12345601	113.108.187.154	1660559795	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660559839	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000002022072806	3227	2022072806	113.108.187.154	1660559842	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838506	3254	1030838506	113.108.187.154	1660559885	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660559945	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838508	3255	1030838508	113.108.187.154	1660560201	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000445532	892	445532	60.247.92.114	1660560201	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660560202	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660560383	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838509	3256	1030838509	113.108.187.154	1660560789	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000999002	928	999002	60.247.92.114	1660560859	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000011110001	3249	11110001	60.247.92.114	1660560902	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838510	3257	1030838510	113.108.187.154	1660560968	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000019090	3157	19090	60.247.92.114	1660561067	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001292924	3120	1000000000001292924	113.108.187.154	1660561222	66668	4390901	com.arkgames.rod	android	1660529445347-5672902726279617542
1000000000011110002	3258	11110002	60.247.92.114	1660561307	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000000131133	677	131133	60.247.92.114	1660561375	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000001275784	3259	1000000000001275784	113.108.187.154	1660561444	66668	4390901	com.arkgames.rod	android	1660297359703-2848892721974324204
1000000000011110003	3260	11110003	60.247.92.114	1660561543	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000011110004	3261	11110004	60.247.92.114	1660561638	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000001030838511	3262	1030838511	113.108.187.154	1660562130	66668	4390901	com.heroesofchaos.koramgame.na	android	
1000000000002022009	3222	2022009	113.108.187.154	1660562207	66668	4390901	com.heroesofchaos.koramgame.na	android	
