1000000000990102702	414	990102702	113.108.187.154	1662346258	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000002077090517	415	2077090517	113.108.187.157	1662348079	66668	666689902	com.arkgames.rod	android	1662090683742-6162206652339406901
1000000002077090518	416	2077090518	113.108.187.157	1662360052	66668	666689902	com.arkgames.rod	android	1662090683742-6162206652339406901
1000000002077090518	416	2077090518	113.108.187.157	1662360584	66668	666689902	com.arkgames.rod	android	1662090683742-6162206652339406901
1000000002077090520	417	2077090520	113.108.187.157	1662364867	66668	666689902	com.arkgames.rod	android	1662090683742-6162206652339406901
1000000002077090520	417	2077090520	113.108.187.157	1662365699	66668	666689902	com.arkgames.rod	android	1662090683742-6162206652339406901
1000000002099090519	418	2099090519	113.108.187.154	1662368803	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000022090515	419	22090515	113.108.187.154	1662368904	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000022090515	419	22090515	113.108.187.154	1662369194	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000220905166	420	220905166	113.108.187.154	1662369278	66668	666689902	com.heroesofchaos.koramgame.na	android	
1000000000220905166	420	220905166	113.108.187.154	1662369450	66668	666689902	com.heroesofchaos.koramgame.na	android	
