1643990401	0	0	66668	66668992
1643990701	0	0	66668	66668992
1643991001	0	0	66668	66668992
1643991301	0	0	66668	66668992
1643991601	0	0	66668	66668992
1643991901	0	0	66668	66668992
1643992201	0	0	66668	66668992
1643992501	0	0	66668	66668992
1643992802	0	0	66668	66668992
1643993101	0	0	66668	66668992
1643993401	0	0	66668	66668992
1643993701	0	0	66668	66668992
1643994001	0	0	66668	66668992
1643994301	0	0	66668	66668992
1643994601	0	0	66668	66668992
1643994901	0	0	66668	66668992
1643995201	0	0	66668	66668992
1643995501	0	0	66668	66668992
1643995801	0	0	66668	66668992
1643996102	0	0	66668	66668992
1643996401	0	0	66668	66668992
1643996701	0	0	66668	66668992
1643997001	0	0	66668	66668992
1643997301	0	0	66668	66668992
1643997601	0	0	66668	66668992
1643997901	0	0	66668	66668992
1643998201	0	0	66668	66668992
1643998501	0	0	66668	66668992
1643998801	0	0	66668	66668992
1643999101	0	0	66668	66668992
1643999401	0	0	66668	66668992
1643999701	0	0	66668	66668992
1644000001	0	0	66668	66668992
1644000301	0	0	66668	66668992
1644000601	0	0	66668	66668992
1644000901	0	0	66668	66668992
1644001201	0	0	66668	66668992
1644001501	0	0	66668	66668992
1644001801	0	0	66668	66668992
1644002101	0	0	66668	66668992
1644002401	0	0	66668	66668992
1644002701	0	0	66668	66668992
1644003001	0	0	66668	66668992
1644003301	0	0	66668	66668992
1644003601	0	0	66668	66668992
1644003902	0	0	66668	66668992
1644004202	0	0	66668	66668992
1644004501	0	0	66668	66668992
1644004801	0	0	66668	66668992
1644005101	0	0	66668	66668992
1644005401	0	0	66668	66668992
1644005701	0	0	66668	66668992
1644006001	0	0	66668	66668992
1644006301	0	0	66668	66668992
1644006601	0	0	66668	66668992
1644006901	0	0	66668	66668992
1644007201	0	0	66668	66668992
1644007501	0	0	66668	66668992
1644007801	0	0	66668	66668992
1644008101	0	0	66668	66668992
1644008401	0	0	66668	66668992
1644008701	0	0	66668	66668992
1644009001	0	0	66668	66668992
1644009301	0	0	66668	66668992
1644009602	0	0	66668	66668992
1644009901	0	0	66668	66668992
1644010201	0	0	66668	66668992
1644010501	0	0	66668	66668992
1644010801	0	0	66668	66668992
1644011101	0	0	66668	66668992
1644011402	0	0	66668	66668992
1644011701	0	0	66668	66668992
1644012001	0	0	66668	66668992
1644012301	0	0	66668	66668992
1644012601	0	0	66668	66668992
1644012901	0	0	66668	66668992
1644013201	0	0	66668	66668992
1644013501	0	0	66668	66668992
1644013801	0	0	66668	66668992
1644014102	0	0	66668	66668992
1644014401	0	0	66668	66668992
1644014701	0	0	66668	66668992
1644015001	0	0	66668	66668992
1644015301	0	0	66668	66668992
1644015601	0	0	66668	66668992
1644015902	0	0	66668	66668992
1644016201	0	0	66668	66668992
1644016501	0	0	66668	66668992
1644016801	0	0	66668	66668992
1644017101	0	0	66668	66668992
1644017401	0	0	66668	66668992
1644017701	0	0	66668	66668992
1644018001	0	0	66668	66668992
1644018301	0	0	66668	66668992
1644018602	0	0	66668	66668992
1644018901	0	0	66668	66668992
1644019201	0	0	66668	66668992
1644019502	0	0	66668	66668992
1644019801	0	0	66668	66668992
1644020101	0	0	66668	66668992
1644020401	0	0	66668	66668992
1644020701	0	0	66668	66668992
1644021001	0	0	66668	66668992
1644021301	0	0	66668	66668992
1644021601	0	0	66668	66668992
1644021901	0	0	66668	66668992
1644022202	0	0	66668	66668992
1644022501	0	0	66668	66668992
1644022801	0	0	66668	66668992
1644023101	0	0	66668	66668992
1644023401	0	0	66668	66668992
1644023701	0	0	66668	66668992
1644024003	0	0	66668	66668992
1644024301	0	0	66668	66668992
1644024601	0	0	66668	66668992
1644024901	0	0	66668	66668992
1644025201	0	0	66668	66668992
1644025501	0	0	66668	66668992
1644025802	0	0	66668	66668992
1644026101	0	0	66668	66668992
1644026401	0	0	66668	66668992
1644026701	0	0	66668	66668992
1644027001	0	0	66668	66668992
1644027301	0	0	66668	66668992
1644027602	0	0	66668	66668992
1644027901	0	0	66668	66668992
1644028201	0	0	66668	66668992
1644028502	0	0	66668	66668992
1644028801	0	0	66668	66668992
1644029101	0	0	66668	66668992
1644029401	0	0	66668	66668992
1644029701	0	0	66668	66668992
1644030001	0	0	66668	66668992
1644030301	0	0	66668	66668992
1644030601	0	0	66668	66668992
1644030901	0	0	66668	66668992
1644031201	0	0	66668	66668992
1644031501	0	0	66668	66668992
1644031801	0	0	66668	66668992
1644032101	0	0	66668	66668992
1644032401	0	0	66668	66668992
1644032702	0	0	66668	66668992
1644033001	0	0	66668	66668992
1644033301	0	0	66668	66668992
1644033601	0	0	66668	66668992
1644033901	0	0	66668	66668992
1644034201	0	0	66668	66668992
1644034501	0	0	66668	66668992
1644034801	0	0	66668	66668992
1644035101	0	0	66668	66668992
1644035401	0	0	66668	66668992
1644035702	0	0	66668	66668992
1644036001	0	0	66668	66668992
1644036301	0	0	66668	66668992
1644036601	0	0	66668	66668992
1644036901	0	0	66668	66668992
1644037201	0	0	66668	66668992
1644037501	0	0	66668	66668992
