1645286402	0	0	66668	66668992
1645286701	0	0	66668	66668992
1645287001	0	0	66668	66668992
1645287301	0	0	66668	66668992
1645287601	0	0	66668	66668992
1645287901	0	0	66668	66668992
1645288201	0	0	66668	66668992
1645288501	0	0	66668	66668992
1645288801	0	0	66668	66668992
1645289101	0	0	66668	66668992
1645289401	0	0	66668	66668992
1645289701	0	0	66668	66668992
1645290002	0	0	66668	66668992
1645290301	0	0	66668	66668992
1645290601	0	0	66668	66668992
1645290901	0	0	66668	66668992
1645291201	0	0	66668	66668992
1645291501	0	0	66668	66668992
1645291801	0	0	66668	66668992
1645292101	0	0	66668	66668992
1645292401	0	0	66668	66668992
1645292701	0	0	66668	66668992
1645293001	0	0	66668	66668992
1645293301	0	0	66668	66668992
1645293602	0	0	66668	66668992
1645293901	0	0	66668	66668992
1645294201	0	0	66668	66668992
1645294501	0	0	66668	66668992
1645294801	0	0	66668	66668992
1645295101	0	0	66668	66668992
1645295401	0	0	66668	66668992
1645295701	0	0	66668	66668992
1645296001	0	0	66668	66668992
1645296301	0	0	66668	66668992
1645296601	0	0	66668	66668992
1645296901	0	0	66668	66668992
1645297202	0	0	66668	66668992
1645297501	0	0	66668	66668992
1645297801	0	0	66668	66668992
1645298101	0	0	66668	66668992
1645298401	0	0	66668	66668992
1645298701	0	0	66668	66668992
1645299001	0	0	66668	66668992
1645299301	0	0	66668	66668992
1645299601	0	0	66668	66668992
1645299901	0	0	66668	66668992
1645300201	0	0	66668	66668992
1645300501	0	0	66668	66668992
1645300801	0	0	66668	66668992
1645301101	0	0	66668	66668992
1645301401	0	0	66668	66668992
1645301701	0	0	66668	66668992
1645302001	0	0	66668	66668992
1645302301	0	0	66668	66668992
1645302601	0	0	66668	66668992
1645302901	0	0	66668	66668992
1645303201	0	0	66668	66668992
1645303501	0	0	66668	66668992
1645303801	0	0	66668	66668992
1645304101	0	0	66668	66668992
1645304402	0	0	66668	66668992
1645304701	0	0	66668	66668992
1645305001	0	0	66668	66668992
1645305301	0	0	66668	66668992
1645305601	0	0	66668	66668992
1645305901	0	0	66668	66668992
1645306201	0	0	66668	66668992
1645306501	0	0	66668	66668992
1645306801	0	0	66668	66668992
1645307101	0	0	66668	66668992
1645307401	0	0	66668	66668992
1645307701	0	0	66668	66668992
1645308002	0	0	66668	66668992
1645308301	0	0	66668	66668992
1645308601	0	0	66668	66668992
1645308901	0	0	66668	66668992
1645309201	0	0	66668	66668992
1645309501	0	0	66668	66668992
1645309801	0	0	66668	66668992
1645310101	0	0	66668	66668992
1645310401	0	0	66668	66668992
1645310701	0	0	66668	66668992
1645311001	0	0	66668	66668992
1645311301	0	0	66668	66668992
1645311601	0	0	66668	66668992
1645311901	0	0	66668	66668992
1645312201	0	0	66668	66668992
1645312501	0	0	66668	66668992
1645312801	0	0	66668	66668992
1645313101	0	0	66668	66668992
1645313401	0	0	66668	66668992
1645313701	0	0	66668	66668992
1645314001	0	0	66668	66668992
1645314301	0	0	66668	66668992
1645314601	0	0	66668	66668992
1645314901	0	0	66668	66668992
1645315202	0	0	66668	66668992
1645315501	0	0	66668	66668992
1645315801	0	0	66668	66668992
1645316101	0	0	66668	66668992
1645316401	0	0	66668	66668992
1645316701	0	0	66668	66668992
1645317002	0	0	66668	66668992
1645317301	0	0	66668	66668992
1645317601	0	0	66668	66668992
1645317901	0	0	66668	66668992
1645318201	0	0	66668	66668992
1645318501	0	0	66668	66668992
1645318802	0	0	66668	66668992
1645319101	0	0	66668	66668992
1645319401	0	0	66668	66668992
1645319701	0	0	66668	66668992
1645320001	0	0	66668	66668992
1645320301	0	0	66668	66668992
1645320601	0	0	66668	66668992
1645320901	0	0	66668	66668992
1645321201	0	0	66668	66668992
1645321502	0	0	66668	66668992
1645321801	0	0	66668	66668992
1645322101	0	0	66668	66668992
1645322401	0	0	66668	66668992
1645322701	0	0	66668	66668992
1645323001	0	0	66668	66668992
1645323301	0	0	66668	66668992
1645323601	0	0	66668	66668992
1645323901	0	0	66668	66668992
1645324201	0	0	66668	66668992
1645324501	0	0	66668	66668992
1645324801	0	0	66668	66668992
1645325101	0	0	66668	66668992
